EP, 19, 2020100218,   , BEST,   0,  81N,  976W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS036,  ,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100300,   , BEST,   0,  82N,  988W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS036,  ,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100306,   , BEST,   0,  83N, 1000W,  25,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS036,  ,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100312,   , BEST,   0,  87N, 1012W,  25,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS036,  ,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100318,   , BEST,   0,  90N, 1013W,  30, 1008, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS036,  ,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100400,   , BEST,   0,  95N, 1022W,  30, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  100,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 036, SPAWNINVEST, ep792020 to ep952020, 
EP, 19, 2020100406,   , BEST,   0, 105N, 1026W,  30, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  100,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100412,   , BEST,   0, 111N, 1034W,  30, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  100,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100418,   , BEST,   0, 111N, 1042W,  30, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  100,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100500,   , BEST,   0, 112N, 1046W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  100,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100506,   , BEST,   0, 115N, 1050W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  100,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100512,   , BEST,   0, 118N, 1052W,  30, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  100,  50,  40,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100518,   , BEST,   0, 125N, 1053W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  100,  50,  40,   0,   E,   0,    ,   0,   0,   NINETEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 036, TRANSITIONED, epC52020 to ep192020, 
EP, 19, 2020100600,   , BEST,   0, 131N, 1055W,  35, 1005, TS,  34, NEQ,   20,   20,    0,    0, 1010,  100,  15,  40,   0,   E,   0,    ,   0,   0,   NINETEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100606,   , BEST,   0, 136N, 1061W,  40, 1002, TS,  34, NEQ,   20,   20,   20,   20, 1010,  100,  15,  50,   0,   E,   0,    ,   0,   0,    NORBERT, M,  0,    ,    0,    0,    0,    0, genesis-num, 036, 
EP, 19, 2020100612,   , BEST,   0, 140N, 1065W,  40, 1002, TS,  34, NEQ,   20,   20,   20,   20, 1010,  100,  15,  50,   0,   E,   0,    ,   0,   0,    NORBERT, M, 12, NEQ,   30,    0,    0,    0, genesis-num, 036, 
