EP, 06, 2020070918,   , BEST,   0, 135N,  864W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS011,  ,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071000,   , BEST,   0, 135N,  879W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS011,  ,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071006,   , BEST,   0, 135N,  894W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS011,  ,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071012,   , BEST,   0, 135N,  909W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS011,  ,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071018,   , BEST,   0, 135N,  924W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS011,  ,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071100,   , BEST,   0, 135N,  939W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS011,  ,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071106,   , BEST,   0, 134N,  954W,  20, 1009, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS011,  ,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071112,   , BEST,   0, 132N,  967W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  120,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 011, SPAWNINVEST, ep722020 to ep982020, 
EP, 06, 2020071118,   , BEST,   0, 134N,  982W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  20,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071200,   , BEST,   0, 141N,  998W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  30,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071206,   , BEST,   0, 151N, 1013W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  30,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071212,   , BEST,   0, 154N, 1031W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  30,  35,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071218,   , BEST,   0, 158N, 1049W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  30,  40,   0,   E,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071300,   , BEST,   0, 162N, 1070W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  30,  40,   0,   E,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071306,   , BEST,   0, 166N, 1089W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  25,  35,   0,   E,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071312,   , BEST,   0, 166N, 1104W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  100,  25,  40,   0,   E,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071318,   , BEST,   0, 166N, 1119W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  100,  25,  40,   0,   E,   0,    ,   0,   0,        SIX, D,  0,    ,    0,    0,    0,    0, genesis-num, 011, TRANSITIONED, epA82020 to ep062020, 
EP, 06, 2020071400,   , BEST,   0, 169N, 1133W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  100,  25,  40,   0,   E,   0,    ,   0,   0,        SIX, M,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071406,   , BEST,   0, 172N, 1145W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  100,  20,  35,   0,   E,   0,    ,   0,   0,        SIX, S,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071412,   , BEST,   0, 178N, 1158W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,   90,  20,  35,   0,   E,   0,    ,   0,   0,        SIX, S,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
EP, 06, 2020071418,   , BEST,   0, 181N, 1173W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1011,   90,  20,  35,   0,   E,   0,    ,   0,   0,        SIX, S,  0,    ,    0,    0,    0,    0, genesis-num, 011, 
