EP, 09, 2020080800,   , BEST,   0, 126N,  979W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  75,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 017, 
EP, 09, 2020080806,   , BEST,   0, 128N,  990W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  75,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 017, 
EP, 09, 2020080812,   , BEST,   0, 132N, 1000W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  120,  75,  35,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 017, 
EP, 09, 2020080818,   , BEST,   0, 140N, 1010W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  120,  75,  40,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 017, 
EP, 09, 2020080900,   , BEST,   0, 147N, 1020W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  100,  60,  40,   0,   E,   0,    ,   0,   0,       NINE, M,  0,    ,    0,    0,    0,    0, genesis-num, 017, TRANSITIONED, epB12020 to ep092020, 
EP, 09, 2020080906,   , BEST,   0, 156N, 1034W,  35, 1006, TS,  34, NEQ,   30,    0,    0,    0, 1011,  100,  30,  45,   0,   E,   0,    ,   0,   0,      ELIDA, D,  0,    ,    0,    0,    0,    0, genesis-num, 017, 
EP, 09, 2020080912,   , BEST,   0, 161N, 1047W,  40, 1005, TS,  34, NEQ,   40,    0,    0,   40, 1011,  120,  30,  50,   0,   E,   0,    ,   0,   0,      ELIDA, D,  0,    ,    0,    0,    0,    0, genesis-num, 017, 
EP, 09, 2020080918,   , BEST,   0, 167N, 1059W,  45, 1003, TS,  34, NEQ,   40,   30,    0,   40, 1011,  120,  25,  55,   0,   E,   0,    ,   0,   0,      ELIDA, D, 12, NEQ,   30,    0,    0,    0, genesis-num, 017, 
EP, 09, 2020081000,   , BEST,   0, 174N, 1070W,  50,  998, TS,  34, NEQ,   40,   40,    0,   40, 1008,  150,  15,  65,   0,   E,   0,    ,   0,   0,      ELIDA, D, 12, NEQ,   30,   15,    0,   30, genesis-num, 017, 
EP, 09, 2020081000,   , BEST,   0, 174N, 1070W,  50,  998, TS,  50, NEQ,   20,    0,    0,    0, 1008,  150,  15,  65,   0,   E,   0,    ,   0,   0,      ELIDA, D, 12, NEQ,   30,   15,    0,   30, genesis-num, 017, 
