EP, 18, 2020092618,   , BEST,   0, 120N, 1017W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS033,  ,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092700,   , BEST,   0, 121N, 1024W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS033,  ,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092706,   , BEST,   0, 122N, 1030W,  15, 1009, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS033,  ,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092712,   , BEST,   0, 123N, 1034W,  20, 1009, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS033,  ,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092718,   , BEST,   0, 124N, 1037W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  160, 150,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 033, SPAWNINVEST, ep762020 to ep942020, 
EP, 18, 2020092800,   , BEST,   0, 127N, 1041W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  160,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092806,   , BEST,   0, 132N, 1043W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  160,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092812,   , BEST,   0, 135N, 1047W,  20, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  160,  80,  30,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092818,   , BEST,   0, 135N, 1053W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  160,  70,  35,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092900,   , BEST,   0, 134N, 1062W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1010,  150,  60,  35,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092906,   , BEST,   0, 134N, 1071W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  130,  50,  40,   0,   E,   0,    ,   0,   0,   EIGHTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, TRANSITIONED, epC42020 to ep182020, 
EP, 18, 2020092912,   , BEST,   0, 135N, 1080W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  30,  40,   0,   E,   0,    ,   0,   0,   EIGHTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020092918,   , BEST,   0, 136N, 1090W,  35, 1004, TS,  34, NEQ,   20,   20,   20,   20, 1009,  120,  15,  45,   0,   E,   0,    ,   0,   0,      MARIE, M,  0,    ,    0,    0,    0,    0, genesis-num, 033, 
EP, 18, 2020093000,   , BEST,   0, 138N, 1103W,  40, 1003, TS,  34, NEQ,   20,   20,   20,   20, 1009,  120,  15,  50,   0,   E,   0,    ,   0,   0,      MARIE, D, 12, NEQ,    0,  120,  240,    0, genesis-num, 033, 
EP, 18, 2020093006,   , BEST,   0, 140N, 1117W,  45, 1002, TS,  34, NEQ,   30,   30,   20,   30, 1010,  240,  15,  55,   0,   E,   0,    ,   0,   0,      MARIE, D, 12, NEQ,    0,  120,  240,    0, genesis-num, 033, 
EP, 18, 2020093012,   , BEST,   0, 141N, 1130W,  50, 1000, TS,  34, NEQ,   40,   40,   20,   40, 1010,  260,  20,  60,   0,   E,   0,    ,   0,   0,      MARIE, D, 12, NEQ,   30,  180,  210,   30, genesis-num, 033, 
EP, 18, 2020093012,   , BEST,   0, 141N, 1130W,  50, 1000, TS,  50, NEQ,   20,    0,    0,    0, 1010,  260,  20,  60,   0,   E,   0,    ,   0,   0,      MARIE, D, 12, NEQ,   30,  180,  210,   30, genesis-num, 033, 
