EP, 04, 2020062700,   , BEST,   0, 118N,  995W,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  90,   0,   0,    ,   0,    ,   0,   0, GENESIS008,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062706,   , BEST,   0, 126N, 1009W,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  90,   0,   0,    ,   0,    ,   0,   0, GENESIS008,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062712,   , BEST,   0, 133N, 1023W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  90,   0,   0,    ,   0,    ,   0,   0, GENESIS008,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062718,   , BEST,   0, 140N, 1037W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  90,   0,   0,    ,   0,    ,   0,   0, GENESIS008,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062800,   , BEST,   0, 148N, 1050W,  25, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, SPAWNINVEST, ep782020 to ep952020, 
EP, 04, 2020062806,   , BEST,   0, 155N, 1063W,  25, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  60,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062812,   , BEST,   0, 164N, 1074W,  25, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062818,   , BEST,   0, 174N, 1083W,  25, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062900,   , BEST,   0, 182N, 1094W,  25, 1005, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  60,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062906,   , BEST,   0, 189N, 1106W,  25, 1005, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  60,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062912,   , BEST,   0, 195N, 1117W,  25, 1005, LO,   0,    ,    0,    0,    0,    0, 1008,  200,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020062918,   , BEST,   0, 199N, 1121W,  30, 1004, LO,   0,    ,    0,    0,    0,    0, 1008,  200,  60,  40,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020063000,   , BEST,   0, 203N, 1125W,  30, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  200,  60,  40,   0,   E,   0,    ,   0,   0,       FOUR, M,  0,    ,    0,    0,    0,    0, genesis-num, 008, TRANSITIONED, epA52020 to ep042020, 
EP, 04, 2020063006,   , BEST,   0, 205N, 1128W,  25, 1005, TD,   0,    ,    0,    0,    0,    0, 1008,  200,  60,  35,   0,   E,   0,    ,   0,   0,       FOUR, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020063012,   , BEST,   0, 207N, 1128W,  25, 1005, TD,   0,    ,    0,    0,    0,    0, 1008,  200,  60,  35,   0,   E,   0,    ,   0,   0,       FOUR, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2020063018,   , BEST,   0, 209N, 1129W,  25, 1005, LO,  34, NEQ,    0,    0,    0,    0, 1008,  200,  60,  35,   0,   E,   0,    ,   0,   0,       FOUR, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
