EP, 05, 2020070518,   , BEST,   0,  94N,  971W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  150,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 010, SPAWNINVEST, ep712020 to ep972020, 
EP, 05, 2020070600,   , BEST,   0,  95N,  977W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  150,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 05, 2020070606,   , BEST,   0,  97N,  982W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  150,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 05, 2020070612,   , BEST,   0,  99N,  987W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 05, 2020070618,   , BEST,   0, 103N,  995W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  120,  30,  40,   0,   E,   0,    ,   0,   0,       FIVE, M,  0,    ,    0,    0,    0,    0, genesis-num, 010, TRANSITIONED, epA72020 to ep052020, 
EP, 05, 2020070700,   , BEST,   0, 109N, 1008W,  35, 1005, TS,  34, NEQ,   30,   30,    0,    0, 1010,  120,  20,  45,   0,   E,   0,    ,   0,   0,       FIVE, D, 12, NEQ,   30,   30,    0,    0, genesis-num, 010, 
EP, 05, 2020070706,   , BEST,   0, 114N, 1015W,  35, 1005, TS,  34, NEQ,   30,   30,    0,    0, 1010,  120,  20,  45,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,   30,   30,    0,    0, genesis-num, 010, 
EP, 05, 2020070712,   , BEST,   0, 120N, 1023W,  35, 1005, TS,  34, NEQ,   30,   30,    0,    0, 1010,  120,  20,  45,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,   30,   30,    0,    0, genesis-num, 010, 
EP, 05, 2020070718,   , BEST,   0, 128N, 1034W,  40, 1003, TS,  34, NEQ,   30,   30,    0,   30, 1010,  140,  20,  50,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  120,  150,    0,    0, genesis-num, 010, 
EP, 05, 2020070800,   , BEST,   0, 134N, 1046W,  40, 1003, TS,  34, NEQ,   30,   20,    0,   30, 1010,  140,  20,  50,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  120,  150,    0,   30, genesis-num, 010, 
EP, 05, 2020070806,   , BEST,   0, 138N, 1056W,  40, 1003, TS,  34, NEQ,   30,   30,    0,    0, 1010,  140,  20,  50,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  120,  150,    0,   30, genesis-num, 010, 
EP, 05, 2020070812,   , BEST,   0, 146N, 1065W,  50,  998, TS,  34, NEQ,   40,   40,    0,    0, 1010,  140,  20,  60,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,   90,  180,    0,   30, genesis-num, 010, 
EP, 05, 2020070812,   , BEST,   0, 146N, 1065W,  50,  998, TS,  50, NEQ,   20,   20,    0,    0, 1010,  140,  20,  60,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,   90,  180,    0,   30, genesis-num, 010, 
EP, 05, 2020070818,   , BEST,   0, 155N, 1073W,  50,  998, TS,  34, NEQ,   40,   60,    0,   30, 1010,  150,  25,  60,   0,   E,   0,    ,   0,   0,   CRISTINA, D,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 05, 2020070818,   , BEST,   0, 155N, 1073W,  50,  998, TS,  50, NEQ,   20,   30,    0,    0, 1010,  150,  25,  60,   0,   E,   0,    ,   0,   0,   CRISTINA, D,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 05, 2020070900,   , BEST,   0, 161N, 1082W,  55,  995, TS,  34, NEQ,   50,   60,   60,   30, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  150,    0,   60, genesis-num, 010, 
EP, 05, 2020070900,   , BEST,   0, 161N, 1082W,  55,  995, TS,  50, NEQ,   20,   30,    0,    0, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  150,    0,   60, genesis-num, 010, 
EP, 05, 2020070906,   , BEST,   0, 165N, 1090W,  55,  995, TS,  34, NEQ,   50,   60,   60,   30, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  150,  180,   30,   60, genesis-num, 010, 
EP, 05, 2020070906,   , BEST,   0, 165N, 1090W,  55,  995, TS,  50, NEQ,   20,   30,    0,    0, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  150,  180,   30,   60, genesis-num, 010, 
EP, 05, 2020070912,   , BEST,   0, 171N, 1097W,  55,  995, TS,  34, NEQ,   50,   60,   60,   30, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  150,  180,   30,   60, genesis-num, 010, 
EP, 05, 2020070912,   , BEST,   0, 171N, 1097W,  55,  995, TS,  50, NEQ,   20,   30,    0,    0, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  150,  180,   30,   60, genesis-num, 010, 
EP, 05, 2020070918,   , BEST,   0, 176N, 1106W,  60,  993, TS,  34, NEQ,   70,   60,   60,   60, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  120,   30,  120, genesis-num, 010, 
EP, 05, 2020070918,   , BEST,   0, 176N, 1106W,  60,  993, TS,  50, NEQ,   30,   30,    0,    0, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  120,   30,  120, genesis-num, 010, 
EP, 05, 2020071000,   , BEST,   0, 181N, 1114W,  60,  993, TS,  34, NEQ,   70,   60,   60,   60, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  135,   75,  120, genesis-num, 010, 
EP, 05, 2020071000,   , BEST,   0, 181N, 1114W,  60,  993, TS,  50, NEQ,   30,   30,    0,    0, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  135,   75,  120, genesis-num, 010, 
EP, 05, 2020071006,   , BEST,   0, 186N, 1124W,  60,  993, TS,  34, NEQ,   70,   60,   60,   60, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  150,   90,  120, genesis-num, 010, 
EP, 05, 2020071006,   , BEST,   0, 186N, 1124W,  60,  993, TS,  50, NEQ,   30,   30,    0,    0, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  150,   90,  120, genesis-num, 010, 
EP, 05, 2020071012,   , BEST,   0, 189N, 1136W,  60,  993, TS,  34, NEQ,  100,   60,   50,   90, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  150,   90,  150, genesis-num, 010, 
EP, 05, 2020071012,   , BEST,   0, 189N, 1136W,  60,  993, TS,  50, NEQ,   30,   30,    0,    0, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  150,   90,  150, genesis-num, 010, 
EP, 05, 2020071018,   , BEST,   0, 194N, 1147W,  60,  993, TS,  34, NEQ,  100,   80,   50,   90, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  150,   90,  150, genesis-num, 010, 
EP, 05, 2020071018,   , BEST,   0, 194N, 1147W,  60,  993, TS,  50, NEQ,   40,   30,    0,   40, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  150,   90,  150, genesis-num, 010, 
EP, 05, 2020071100,   , BEST,   0, 200N, 1161W,  60,  993, TS,  34, NEQ,  100,   80,   50,   90, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  120,   75,  120, genesis-num, 010, 
EP, 05, 2020071100,   , BEST,   0, 200N, 1161W,  60,  993, TS,  50, NEQ,   40,   30,    0,   40, 1010,  150,  25,  75,   0,   E,   0,    ,   0,   0,   CRISTINA, D, 12, NEQ,  180,  120,   75,  120, genesis-num, 010, 
