AL, 02, 2020052518,   , BEST,   0, 265N,  795W,  25, 1013, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS002,  ,  0,    ,    0,    0,    0,    0, genesis-num, 002, 
AL, 02, 2020052600,   , BEST,   0, 268N,  803W,  25, 1012, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS002,  ,  0,    ,    0,    0,    0,    0, genesis-num, 002, 
AL, 02, 2020052606,   , BEST,   0, 275N,  808W,  25, 1012, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS002,  ,  0,    ,    0,    0,    0,    0, genesis-num, 002, 
AL, 02, 2020052612,   , BEST,   0, 285N,  810W,  25, 1010, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS002,  ,  0,    ,    0,    0,    0,    0, genesis-num, 002, SPAWNINVEST, al722020 to al912020, 
AL, 02, 2020052618,   , BEST,   0, 293N,  809W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  120,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 002, 
AL, 02, 2020052700,   , BEST,   0, 300N,  805W,  30, 1010, DB,   0,    ,    0,    0,    0,    0, 1013,  120,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 002, 
AL, 02, 2020052706,   , BEST,   0, 314N,  789W,  40, 1008, TS,  34, NEQ,   20,   20,    0,    0, 1012,  120,  60,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 002, TRANSITIONED, alA12020 to al022020, 
AL, 02, 2020052712,   , BEST,   0, 326N,  794W,  45, 1007, TS,  34, NEQ,   20,   20,    0,    0, 1012,  100,  20,   0,   0,   L,   0,    ,   0,   0,     BERTHA, M,  0,    ,    0,    0,    0,    0, genesis-num, 002, DISSIPATED, al022020 to al912020, TRANSITIONED, alB12020 to al022020, 
AL, 02, 2020052718,   , BEST,   0, 336N,  802W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1014,  100,  60,  40,   0,   L,   0,    ,   0,   0,     BERTHA, M, 12, NEQ,    0,   30,    0,    0, genesis-num, 002, 
AL, 02, 2020052800,   , BEST,   0, 350N,  803W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1014,   70,  60,  35,   0,   L,   0,    ,   0,   0,     BERTHA, M,  0,    ,    0,    0,    0,    0, genesis-num, 002, 
AL, 02, 2020052806,   , BEST,   0, 371N,  811W,  20, 1012, EX,   0,    ,    0,    0,    0,    0, 1012,  150,  80,  30,   0,   L,   0,    ,   0,   0,     BERTHA, S,  0,    ,    0,    0,    0,    0, genesis-num, 002, 
AL, 02, 2020052812,   , BEST,   0, 395N,  805W,  20, 1012, EX,  34, NEQ,    0,    0,    0,    0, 1012,  150,  80,   0,   0,   L,   0,    ,   0,   0,     BERTHA, S,  0,    ,    0,    0,    0,    0, genesis-num, 002, 
