AL, 24, 2020091412,   , BEST,   0, 471N,  233W,  35,  992, EX,   0,    ,    0,    0,    0,    0, 1008,  240,  90,   0,   0,    ,   0,    ,   0,   0, GENESIS046,  ,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091418,   , BEST,   0, 471N,  228W,  50,  992, EX,   0,    ,    0,    0,    0,    0, 1008,  240,  90,   0,   0,    ,   0,    ,   0,   0, GENESIS046,  ,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091500,   , BEST,   0, 470N,  226W,  55,  992, EX,  34, NEQ,  240,   80,  100,  240, 1008,  240,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091500,   , BEST,   0, 470N,  226W,  55,  992, EX,  50, NEQ,    0,    0,   60,  140, 1008,  240,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091506,   , BEST,   0, 460N,  225W,  55,  990, EX,  34, NEQ,  240,   80,  100,  240, 1008,  240,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091506,   , BEST,   0, 460N,  225W,  55,  990, EX,  50, NEQ,    0,    0,   60,  140, 1008,  240,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091512,   , BEST,   0, 452N,  222W,  50,  993, EX,  34, NEQ,   70,   70,  250,  240, 1008,  210, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091512,   , BEST,   0, 452N,  222W,  50,  993, EX,  50, NEQ,    0,    0,  100,  100, 1008,  210, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091518,   , BEST,   0, 439N,  215W,  45, 1000, EX,  34, NEQ,   70,   70,  250,  240, 1008,  210, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091600,   , BEST,   0, 429N,  204W,  45,  998, EX,  34, NEQ,   70,   70,  200,  200, 1013,  240, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091606,   , BEST,   0, 420N,  197W,  45,  998, EX,  34, NEQ,   70,   70,  200,  200, 1013,  240, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091612,   , BEST,   0, 409N,  195W,  45,  998, EX,  34, NEQ,   70,   70,  200,  200, 1013,  240, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091618,   , BEST,   0, 399N,  193W,  45,  999, EX,  34, NEQ,   70,   70,  200,  200, 1013,  240, 100,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091700,   , BEST,   0, 387N,  190W,  40,  999, EX,  34, NEQ,   70,   70,  200,  200, 1013,  240, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091706,   , BEST,   0, 383N,  178W,  40,  999, EX,  34, NEQ,    0,    0,  120,    0, 1012,  240,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091712,   , BEST,   0, 377N,  173W,  35, 1000, EX,  34, NEQ,    0,    0,   90,   90, 1012,  240,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091718,   , BEST,   0, 366N,  156W,  40, 1000, EX,  34, NEQ,    0,    0,   90,   90, 1012,  240,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091800,   , BEST,   0, 367N,  130W,  45,  996, EX,  34, NEQ,    0,    0,   90,   90, 1012,  240,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091806,   , BEST,   0, 380N,  111W,  45,  996, EX,  34, NEQ,    0,   50,   70,    0, 1012,  240,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 24, 2020091812,   , BEST,   0, 389N,  103W,  45,  999, SS,  34, NEQ,   30,   30,   30,    0, 1008,  210,  20,  50,   0,   L,   0,    ,   0,   0,     INVEST, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, TRANSITIONED, alD92020 to al242020, 
AL, 24, 2020091818,   , BEST,   0, 399N,   90W,  45,  998, SS,  34, NEQ,   30,   30,   30,    0, 1007,  180,  20,  55,   0,   L,   0,    ,   0,   0,      ALPHA, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, DISSIPATED, al242020 to al992020, TRANSITIONED, alE92020 to al242020, 
AL, 24, 2020091900,   , BEST,   0, 405N,   77W,  25, 1005, LO,  34, NEQ,    0,    0,    0,    0, 1007,  180,  20,  35,   0,   L,   0,    ,   0,   0,      ALPHA, D,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
