AL, 17, 2020090312,   , BEST,   0, 115N,  186W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS035,  ,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090318,   , BEST,   0, 120N,  201W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS035,  ,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090400,   , BEST,   0, 124N,  219W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS035,  ,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090406,   , BEST,   0, 129N,  234W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS035,  ,  0,    ,    0,    0,    0,    0, genesis-num, 035, SPAWNINVEST, al782020 to al922020, 
AL, 17, 2020090412,   , BEST,   0, 137N,  246W,  25,    0, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,    ,   0,    ,   0,   0, GENESIS035,  ,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090418,   , BEST,   0, 152N,  252W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090500,   , BEST,   0, 163N,  272W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090506,   , BEST,   0, 168N,  290W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090512,   , BEST,   0, 175N,  310W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090518,   , BEST,   0, 183N,  335W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090600,   , BEST,   0, 182N,  353W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090606,   , BEST,   0, 180N,  380W,  30, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090612,   , BEST,   0, 167N,  395W,  30, 1006, DB,   0,    ,    0,    0,    0,    0, 1010,  180,  50,  40,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090618,   , BEST,   0, 167N,  406W,  30, 1006, LO,   0,    ,    0,    0,    0,    0, 1010,  180,  50,  40,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 035, 
AL, 17, 2020090700,   , BEST,   0, 169N,  413W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  180,  50,  40,   0,   L,   0,    ,   0,   0,  SEVENTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 035, TRANSITIONED, alC22020 to al172020, 
AL, 17, 2020090706,   , BEST,   0, 170N,  418W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  180,  50,  40,   0,   L,   0,    ,   0,   0,  SEVENTEEN, M, 12, NEQ,  150,    0,    0,  150, genesis-num, 035, 
AL, 17, 2020090712,   , BEST,   0, 171N,  421W,  35, 1005, TS,  34, NEQ,   60,    0,    0,    0, 1010,  180,  50,  45,   0,   L,   0,    ,   0,   0,   PAULETTE, M, 12, NEQ,  150,    0,    0,  150, genesis-num, 035, 
AL, 17, 2020090718,   , BEST,   0, 173N,  423W,  35, 1005, TS,  34, NEQ,   60,    0,    0,    0, 1010,  180,  50,  45,   0,   L,   0,    ,   0,   0,   PAULETTE, M, 12, NEQ,  120,    0,    0,  120, genesis-num, 035, 
