AL, 23, 2020091418,   , BEST,   0,  87N,  174W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS045,  ,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
AL, 23, 2020091500,   , BEST,   0,  88N,  182W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, SPAWNINVEST, al712020 to al982020, 
AL, 23, 2020091506,   , BEST,   0,  89N,  191W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
AL, 23, 2020091512,   , BEST,   0,  90N,  200W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
AL, 23, 2020091518,   , BEST,   0,  92N,  208W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
AL, 23, 2020091600,   , BEST,   0,  94N,  217W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
AL, 23, 2020091606,   , BEST,   0,  96N,  224W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
AL, 23, 2020091612,   , BEST,   0,  99N,  232W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
AL, 23, 2020091618,   , BEST,   0, 100N,  240W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
AL, 23, 2020091700,   , BEST,   0, 102N,  251W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 045, 
